"27","8fc42f","consent","The privacy policy seems very fair. Of course they'll need to share my data with others for research, but as long as they maintain confidentiality I'd be glad to be helping with such important research. I have the option to opt out any time I like if I feel threatened, and the prospect of a hacker seems unlikely. The benefits far outweigh the risks.","true","true","A","","","D","A","","","","false","","B","C","","","D","C","true","","B","","","C","","B","","","false","A","B","C","D","false","D","E","A","D","D","A","It was very easy to digest, but still thorough.","Nothing that I can think of.","anxiety_or_stress_due_to_discovery_of_disease_risk=0,carrier_status=1,genetic_discrimination=2,cost_and_risks_of_clinical_follow-up_and_care=3,unanticipated_research_topics=4,misinterpretation_of_genomic_information=5,ambiguous_or_erroneous_data=6,unintended_public_disclosure=7,loss_of_privacy=8,identifiability=9,unwanted_ancestry_discovery=10,links_to_ongoing_or_unsolved_criminal_investigations=11","advance_genetics,_science,_and_health_research=0,education_and_awareness_about_genomic_testing=1,plan_for_the_future=2,carrier_status=3,individual_and_family_health=4,ancestry_discovery=5,reduce_genetic_discrimination=6","1092"
"28","a278","consent","I would participate in this study because I think the benefits outweigh the cons. I also trust this company to properly conduct the tests and do what they say they will.","false","true","A","","","D","","","","","false","","B","C","","E","C","C","true","","B","","","C","","B","","","false","A","B","C","D","false","D","D","B","D","D","B","It was pretty clear and easy to understand. The layout was nicely spaced and everything was explain very thoroughly in easy terms that everyone would understand.","It was a bit repetitive and could be shorter and more condensed. ","misinterpretation_of_genomic_information=0,ambiguous_or_erroneous_data=1,carrier_status=2,cost_and_risks_of_clinical_follow-up_and_care=3,identifiability=4,loss_of_privacy=5,anxiety_or_stress_due_to_discovery_of_disease_risk=6,unintended_public_disclosure=7,unwanted_ancestry_discovery=8,genetic_discrimination=9,unanticipated_research_topics=10,links_to_ongoing_or_unsolved_criminal_investigations=11","carrier_status=0,individual_and_family_health=1,ancestry_discovery=2,advance_genetics,_science,_and_health_research=3,plan_for_the_future=4,reduce_genetic_discrimination=5,education_and_awareness_about_genomic_testing=6","1301"
"29","397aac","consent","i would like to protect my future children from any diseases","false","true","A","","","D","A","","","D","false","","","","","E","C","A","false","","B","","","C","A","B","","","false","","B","","","false","C","B","D","C","B","C","i like the thorough use of information presented.","the information was broad in some cases.","loss_of_privacy=0,links_to_ongoing_or_unsolved_criminal_investigations=1,identifiability=2,ambiguous_or_erroneous_data=3,genetic_discrimination=4,misinterpretation_of_genomic_information=5,carrier_status=6,unwanted_ancestry_discovery=7,unintended_public_disclosure=8,unanticipated_research_topics=9,cost_and_risks_of_clinical_follow-up_and_care=10,anxiety_or_stress_due_to_discovery_of_disease_risk=11","reduce_genetic_discrimination=0,carrier_status=1,education_and_awareness_about_genomic_testing=2,individual_and_family_health=3,advance_genetics,_science,_and_health_research=4,plan_for_the_future=5,ancestry_discovery=6","454"
"30","0d1a","consent","It seems like you would find out some interesting things abour yourself. ","true","true","A","","","D","A","","","","false","A","B","","D","E","C","C","false","","B","","","C","","B","C","","false","A","B","C","D","false","D","D","B","B","C","B","it was easy to understand","it was long","misinterpretation_of_genomic_information=0,carrier_status=1,loss_of_privacy=2,unintended_public_disclosure=3,identifiability=4,ambiguous_or_erroneous_data=5,anxiety_or_stress_due_to_discovery_of_disease_risk=6,unanticipated_research_topics=7,cost_and_risks_of_clinical_follow-up_and_care=8,genetic_discrimination=9,links_to_ongoing_or_unsolved_criminal_investigations=10,unwanted_ancestry_discovery=11","plan_for_the_future=0,individual_and_family_health=1,advance_genetics,_science,_and_health_research=2,ancestry_discovery=3,carrier_status=4,education_and_awareness_about_genomic_testing=5,reduce_genetic_discrimination=6","483"
"31","2dfc","consent","The chance to help further the science of genetic testing and analysis, along with the chance to get information about my own genetic makeup and learn about myself. It could also help other people in my family. ","false","true","A","","","D","A","","","D","false","","B","C","","","C","A","true","","B","","","C","","B","C","","false","A","B","C","D","false","D","E","A","C","E","A","It was presented in an easy to read format. I felt like I could easily look up whatever I needed to find. ","Nothing really, it was very well done and contained all the information I needed. ","anxiety_or_stress_due_to_discovery_of_disease_risk=0,cost_and_risks_of_clinical_follow-up_and_care=1,ambiguous_or_erroneous_data=2,identifiability=3,unintended_public_disclosure=4,loss_of_privacy=5,misinterpretation_of_genomic_information=6,links_to_ongoing_or_unsolved_criminal_investigations=7,carrier_status=8,unwanted_ancestry_discovery=9,genetic_discrimination=10,unanticipated_research_topics=11","advance_genetics,_science,_and_health_research=0,ancestry_discovery=1,individual_and_family_health=2,plan_for_the_future=3,education_and_awareness_about_genomic_testing=4,carrier_status=5,reduce_genetic_discrimination=6","836"
"32","d47a64","do not consent","There are too many unknown factors. The consent form admits that genomic testing is relatively new, and that each persons genomic fingerprint is theirs and theirs alone. I would not want so much of my personal information left in the hands of someone or a group of someone's that I do not know. I also do not like the risks associated with it and think they outweigh the benefits. My decision is mostly based on the lack of privacy involved. It could be very easy to mix up or accidentally send both my contact info and results to a third party. You arent even compensated whatsoever. I am not supportive of being a guinea pig for free.","false","true","","B","","","A","","","","false","","B","C","","","C","C","true","","B","","","C","","B","C","","true","A","B","C","D","false","D","D","B","B","B","D","I liked how it put everything on the table, including the drawbacks of the study, in order to give one a chance at making an informed decision.","It was long. However I feel like it covered a lot of important topics. Im not sure the average person would get all the way through it, though.","loss_of_privacy=0,unintended_public_disclosure=1,identifiability=2,ambiguous_or_erroneous_data=3,misinterpretation_of_genomic_information=4,carrier_status=5,cost_and_risks_of_clinical_follow-up_and_care=6,anxiety_or_stress_due_to_discovery_of_disease_risk=7,unwanted_ancestry_discovery=8,unanticipated_research_topics=9,genetic_discrimination=10,links_to_ongoing_or_unsolved_criminal_investigations=11","individual_and_family_health=0,education_and_awareness_about_genomic_testing=1,advance_genetics,_science,_and_health_research=2,plan_for_the_future=3,carrier_status=4,reduce_genetic_discrimination=5,ancestry_discovery=6","956"
"33","9bfc58","do not consent","I think I would decline to participate in this study because it talks so much about how the field is new and that mistakes can be made in interpreting the data. I wouldn't want to worry needlessly about a disease that I actually am not at higher risk of developing. I also worry about the safety of my data and how it will be shared with third parties.","true","true","A","","","D","A","","","D","false","","B","C","","","D","B","true","","B","","","C","","B","","","false","A","B","C","D","false","D","D","B","B","C","C","It seemed like it was worded in a way that the majority of the population could understand it. It also seems to flow well, and answered most of my questions.","It was kind of long! Obviously there is a lot of information that needs to be presented but as you keep reading, your ability to absorb and retain all of the information is limited.","unintended_public_disclosure=0,genetic_discrimination=1,loss_of_privacy=2,identifiability=3,ambiguous_or_erroneous_data=4,anxiety_or_stress_due_to_discovery_of_disease_risk=5,misinterpretation_of_genomic_information=6,links_to_ongoing_or_unsolved_criminal_investigations=7,carrier_status=8,cost_and_risks_of_clinical_follow-up_and_care=9,unanticipated_research_topics=10,unwanted_ancestry_discovery=11","individual_and_family_health=0,advance_genetics,_science,_and_health_research=1,plan_for_the_future=2,carrier_status=3,education_and_awareness_about_genomic_testing=4,reduce_genetic_discrimination=5,ancestry_discovery=6","929"
"34","ab70","consent","I would participate because I would be interested in the mapping results.","false","true","A","","","D","A","","","D","false","","B","C","","","A","C","true","","B","","","C","","B","C","","false","A","B","C","D","false","D","D","B","C","B","B","I liked the font sizes used, and how the language was easy to understand and not bogged down with legalese.","I disliked how I can't withdraw data if it was used in a study. If the database got hacked into and my information was used, there would probably be no way for me to remove my information to prevent further damage.","anxiety_or_stress_due_to_discovery_of_disease_risk=0,carrier_status=1,unwanted_ancestry_discovery=2,unintended_public_disclosure=3,identifiability=4,misinterpretation_of_genomic_information=5,ambiguous_or_erroneous_data=6,cost_and_risks_of_clinical_follow-up_and_care=7,links_to_ongoing_or_unsolved_criminal_investigations=8,unanticipated_research_topics=9,loss_of_privacy=10,genetic_discrimination=11","education_and_awareness_about_genomic_testing=0,individual_and_family_health=1,carrier_status=2,advance_genetics,_science,_and_health_research=3,plan_for_the_future=4,reduce_genetic_discrimination=5,ancestry_discovery=6","1331"
"35","73109b","consent","The benefits outweigh the risks.  It seems like a very interesting study.","false","true","A","","","D","A","","","D","false","","B","C","","","D","C","true","","B","","","C","","B","","","false","A","B","C","D","false","D","D","B","B","C","B","It was categorized easily and clearly.  Using questions as the headers for each of the topics made it easy to find information.","It was pretty long.","links_to_ongoing_or_unsolved_criminal_investigations=0,anxiety_or_stress_due_to_discovery_of_disease_risk=1,loss_of_privacy=2,identifiability=3,ambiguous_or_erroneous_data=4,misinterpretation_of_genomic_information=5,unintended_public_disclosure=6,unanticipated_research_topics=7,unwanted_ancestry_discovery=8,genetic_discrimination=9,cost_and_risks_of_clinical_follow-up_and_care=10,carrier_status=11","ancestry_discovery=0,carrier_status=1,individual_and_family_health=2,plan_for_the_future=3,advance_genetics,_science,_and_health_research=4,education_and_awareness_about_genomic_testing=5,reduce_genetic_discrimination=6","1147"
"36","e2d6c5","consent","I would want to do it because i would love to trace my ancestry and see how far I can trace it back. That's really the only reason I would like to see it, as for health reasons I don't feel that would benefit me as I've had many health problems already, so I don't think I would pay much mind to it anyhow and also I don't really understand that kind of stuff.","false","true","A","","","D","A","","","D","false","","B","C","","E","C","A","true","","B","","","C","","B","","","false","A","B","C","D","false","D","C","D","B","B","B","I think it was reasonably clear and written in a way that I could understand (not a ton of medical terms.) Also the way it was laid out and the way it was explained did make pretty good sense to me.","It was long! That's a lot of information for me to digest (I admit I'm not the best at absorbing a lot of complex material, so it might just be me.) And here's the questions I could not find a definitive answer to, I'm not sure if I missed it, misunderstood it, it it simply wasn't explained properly.\
1)All data may be analyzed in research except which of the following? Check all that apply:\
2)Researchers who interact with and interview participants have access to: (but I do think I answered this correctly)","genetic_discrimination=0,cost_and_risks_of_clinical_follow-up_and_care=1,unintended_public_disclosure=2,loss_of_privacy=3,identifiability=4,anxiety_or_stress_due_to_discovery_of_disease_risk=5,carrier_status=6,ambiguous_or_erroneous_data=7,misinterpretation_of_genomic_information=8,unanticipated_research_topics=9,unwanted_ancestry_discovery=10,links_to_ongoing_or_unsolved_criminal_investigations=11","ancestry_discovery=0,advance_genetics,_science,_and_health_research=1,education_and_awareness_about_genomic_testing=2,individual_and_family_health=3,plan_for_the_future=4,carrier_status=5,reduce_genetic_discrimination=6","1567"
"37","27f51b","consent","I would participate in this study because I do think it is important for people to know their genomic data, and I agree with the consent form in that the more people who get it, the less genetic discrimination there will be.","false","true","A","","","D","A","","","D","false","","B","C","","","D","C","false","","B","","","C","","B","C","","false","A","B","C","D","false","D","E","A","C","D","B","Every section was well-organized, with a simple and easy to understand title.","Nothing, it seemed fine.","ambiguous_or_erroneous_data=0,identifiability=1,unintended_public_disclosure=2,loss_of_privacy=3,genetic_discrimination=4,misinterpretation_of_genomic_information=5,unanticipated_research_topics=6,cost_and_risks_of_clinical_follow-up_and_care=7,carrier_status=8,unwanted_ancestry_discovery=9,anxiety_or_stress_due_to_discovery_of_disease_risk=10,links_to_ongoing_or_unsolved_criminal_investigations=11","ancestry_discovery=0,plan_for_the_future=1,carrier_status=2,advance_genetics,_science,_and_health_research=3,education_and_awareness_about_genomic_testing=4,reduce_genetic_discrimination=5,individual_and_family_health=6","505"
"38","fd246e","consent","I would greatly like to know my genetic structure and what diseases I am prediposed to our what I may carry in order to help my children.","false","true","A","","","D","A","","","D","false","","B","C","","","B","C","false","","B","","","C","","B","","","false","","","C","D","false","D","E","B","C","D","B","The consent form was easy to read and explained the information in great detail.","Nothing","genetic_discrimination=0,loss_of_privacy=1,unintended_public_disclosure=2,identifiability=3,misinterpretation_of_genomic_information=4,unwanted_ancestry_discovery=5,ambiguous_or_erroneous_data=6,unanticipated_research_topics=7,carrier_status=8,cost_and_risks_of_clinical_follow-up_and_care=9,anxiety_or_stress_due_to_discovery_of_disease_risk=10,links_to_ongoing_or_unsolved_criminal_investigations=11","individual_and_family_health=0,carrier_status=1,plan_for_the_future=2,education_and_awareness_about_genomic_testing=3,advance_genetics,_science,_and_health_research=4,reduce_genetic_discrimination=5,ancestry_discovery=6","1388"
"39","3d1f41","consent","I would participate in this study. I would be very curious to know if my offspring, or myself, are at an increased risk for certain diseases. I also would like to know more about my lineage, if possible. I know when given the opportunity, genetic testing of my children prior to being born was done for &quot;peace of mind.&quot; I feel this follows in that suit.","false","false","A","","","D","A","","","D","false","","B","C","","","D","C","true","","B","","","C","","B","C","","false","A","B","C","","false","D","D","A","C","D","B","For the most part it was written in a format that was easy to follow. It was written in lay terms, making it easier to understand.","I couldn't figure out where education played a role. It was asked in one of the follow-up questions, but I saw no mention of it in the form. I would also like to know what trait information they would want. In addition, I'd want to know if I withdrew my data if it would still be there to be subpoenaed or if it would make it so law enforcement didn't have access to it.","unwanted_ancestry_discovery=0,carrier_status=1,anxiety_or_stress_due_to_discovery_of_disease_risk=2,misinterpretation_of_genomic_information=3,ambiguous_or_erroneous_data=4,cost_and_risks_of_clinical_follow-up_and_care=5,identifiability=6,unintended_public_disclosure=7,loss_of_privacy=8,links_to_ongoing_or_unsolved_criminal_investigations=9,genetic_discrimination=10,unanticipated_research_topics=11","carrier_status=0,individual_and_family_health=1,ancestry_discovery=2,advance_genetics,_science,_and_health_research=3,plan_for_the_future=4,education_and_awareness_about_genomic_testing=5,reduce_genetic_discrimination=6","1913"
"40","955e46","do not consent","I would not participate in this study because of privacy issue. As stated in the risks above, it can lead to breach of private information unmistakenly or identifiability which can lead to determining an individual through genome trait. Hence, I would restrict myself from participating in this study. ","false","true","A","","","D","A","","","","false","","B","C","","","C","C","true","","B","","","C","","B","","","false","","","C","","false","D","D","B","D","D","C","It was very well defined and clearly written down with all the instructions that were pretty easy to understand and read. ","I dont think there was anything I didnt like about the consent form. It was very well presented in a systematic order. ","identifiability=0,loss_of_privacy=1,unintended_public_disclosure=2,misinterpretation_of_genomic_information=3,genetic_discrimination=4,carrier_status=5,ambiguous_or_erroneous_data=6,anxiety_or_stress_due_to_discovery_of_disease_risk=7,cost_and_risks_of_clinical_follow-up_and_care=8,unanticipated_research_topics=9,unwanted_ancestry_discovery=10,links_to_ongoing_or_unsolved_criminal_investigations=11","plan_for_the_future=0,individual_and_family_health=1,education_and_awareness_about_genomic_testing=2,reduce_genetic_discrimination=3,advance_genetics,_science,_and_health_research=4,carrier_status=5,ancestry_discovery=6","1785"
"41","bbc0","consent","Risks are low.  Return is high.","false","true","A","","","D","A","","","","false","","","C","","","C","B","true","","B","","","C","","B","","","false","A","B","C","D","false","D","E","B","B","B","B","Clear verbage.  Easy to understand.","Length of consent form.","loss_of_privacy=0,misinterpretation_of_genomic_information=1,ambiguous_or_erroneous_data=2,genetic_discrimination=3,unintended_public_disclosure=4,unanticipated_research_topics=5,carrier_status=6,identifiability=7,anxiety_or_stress_due_to_discovery_of_disease_risk=8,cost_and_risks_of_clinical_follow-up_and_care=9,unwanted_ancestry_discovery=10,links_to_ongoing_or_unsolved_criminal_investigations=11","individual_and_family_health=0,ancestry_discovery=1,carrier_status=2,education_and_awareness_about_genomic_testing=3,plan_for_the_future=4,advance_genetics,_science,_and_health_research=5,reduce_genetic_discrimination=6","577"
"42","4096f1","consent","I would like to know more information about my genome to be fully aware of any potential health risks I may have. I would like to know what types of risk my future children may have. I would also be happy to allow the scientific community to use my data to study, and help promote this new field of medicine.","false","true","A","","","D","A","","","D","false","","B","C","","E","C","C","true","A","B","","","C","","B","C","","false","A","B","C","D","false","D","E","B","D","D","A","It was simple and everything was organized well. The language was easy to decipher.","I had no problems with it.","anxiety_or_stress_due_to_discovery_of_disease_risk=0,carrier_status=1,loss_of_privacy=2,cost_and_risks_of_clinical_follow-up_and_care=3,misinterpretation_of_genomic_information=4,unintended_public_disclosure=5,ambiguous_or_erroneous_data=6,identifiability=7,unanticipated_research_topics=8,unwanted_ancestry_discovery=9,genetic_discrimination=10,links_to_ongoing_or_unsolved_criminal_investigations=11","plan_for_the_future=0,individual_and_family_health=1,education_and_awareness_about_genomic_testing=2,carrier_status=3,advance_genetics,_science,_and_health_research=4,ancestry_discovery=5,reduce_genetic_discrimination=6","820"
"43","69de","do not consent","I would choose not to participate because I feel like my information would be held against me if it were to be leaked or hacked.  I feel like if this information was displayed in public due to a mistake that it would greatly impact my life and if I did have a genetic disorder that I would never be able to get insurance again.  I feel like the potential negative consequences outweigh the positive.","false","true","A","","","D","A","","","D","false","","","C","","","D","C","true","","B","","","C","","B","","","false","A","B","C","D","false","E","C","D","A","B","C","I liked the fact that it was displayed in bullet points.  It was fairly easy to find the section of information that you were looking for.  I also liked the fact that it was written in fairly simple terms.  There was not a lot of legal jargon included.","I didn't like the fact that some of the information displayed was very vague.  Some of the information I felt was left to be interpreted by the participant and that left openings for loopholes.  I felt like some information was not described in detail for negative reasons.","unintended_public_disclosure=0,genetic_discrimination=1,loss_of_privacy=2,misinterpretation_of_genomic_information=3,identifiability=4,ambiguous_or_erroneous_data=5,carrier_status=6,links_to_ongoing_or_unsolved_criminal_investigations=7,unwanted_ancestry_discovery=8,anxiety_or_stress_due_to_discovery_of_disease_risk=9,cost_and_risks_of_clinical_follow-up_and_care=10,unanticipated_research_topics=11","carrier_status=0,education_and_awareness_about_genomic_testing=1,plan_for_the_future=2,advance_genetics,_science,_and_health_research=3,individual_and_family_health=4,ancestry_discovery=5,reduce_genetic_discrimination=6","1069"
"44","09564c","do not consent","I don't like the idea of having my genetic information on hand. Even secure, there's chances of privacy breach. I don't like the idea of my genetic data being used in studies, even if it isn't linked to my name. I don't like the idea of law enforcement agencies having access to genetic data and the ability to subpoena my name and contact information to connect me to it. Also, what if I run into my clone one day? ","false","true","A","","","D","A","","","D","false","","B","C","","E","D","C","true","","B","","","C","","B","C","","false","A","B","C","D","false","D","D","C","D","E","D","The rich text formatting and bullet points made it easy to follow, as well as the spacing. Consent forms that are all in plain text and in a huge wall of text are extremely tedious. I also like that it was written in legal jibberish. ","Nothing","loss_of_privacy=0,identifiability=1,unintended_public_disclosure=2,links_to_ongoing_or_unsolved_criminal_investigations=3,ambiguous_or_erroneous_data=4,misinterpretation_of_genomic_information=5,genetic_discrimination=6,carrier_status=7,anxiety_or_stress_due_to_discovery_of_disease_risk=8,cost_and_risks_of_clinical_follow-up_and_care=9,unanticipated_research_topics=10,unwanted_ancestry_discovery=11","carrier_status=0,plan_for_the_future=1,individual_and_family_health=2,reduce_genetic_discrimination=3,advance_genetics,_science,_and_health_research=4,education_and_awareness_about_genomic_testing=5,ancestry_discovery=6","828"
"45","15a738","consent","Knowledge is power.  I would want to know what diseases I had a better chance of developing in the future, and I would also like to pass the information along to my family members.","false","true","A","","","D","A","","","","false","","","","","E","C","C","true","","B","","","C","","B","","","false","A","B","C","","false","D","D","B","C","D","A","I liked the separate bulleted paragraphs that were set out to describe the benefits and the risks of participation.  Also, overall, the wording of the disclosure was not complicated and was generally easy to understand.","I cannot really find anything to criticize.  I think a lot of information is presented here in the clearest, easiest way possible.","identifiability=0,ambiguous_or_erroneous_data=1,misinterpretation_of_genomic_information=2,anxiety_or_stress_due_to_discovery_of_disease_risk=3,loss_of_privacy=4,cost_and_risks_of_clinical_follow-up_and_care=5,unintended_public_disclosure=6,genetic_discrimination=7,unanticipated_research_topics=8,unwanted_ancestry_discovery=9,carrier_status=10,links_to_ongoing_or_unsolved_criminal_investigations=11","plan_for_the_future=0,individual_and_family_health=1,advance_genetics,_science,_and_health_research=2,reduce_genetic_discrimination=3,education_and_awareness_about_genomic_testing=4,carrier_status=5,ancestry_discovery=6","1067"
"46","619d16","consent","sounds fascinating, I have some health issues. so does my family members. I wonder to what degree the genes really play. this could be the way to some answers.","false","true","A","","","D","A","","","D","false","","B","C","","E","D","B","true","","B","","","C","","B","","","true","A","B","C","D","false","D","D","B","B","D","B","It was divided up into easy to read sections. I liked how easy it was to locate the pros and cons and that they were listed seperately","It felt a bit long. I also was a little confused as to whether or not insurance companies would get the results. seemed to say no becuase of some law, but then maybe after that. I dont know.","ambiguous_or_erroneous_data=0,misinterpretation_of_genomic_information=1,anxiety_or_stress_due_to_discovery_of_disease_risk=2,unintended_public_disclosure=3,links_to_ongoing_or_unsolved_criminal_investigations=4,identifiability=5,cost_and_risks_of_clinical_follow-up_and_care=6,genetic_discrimination=7,carrier_status=8,loss_of_privacy=9,unanticipated_research_topics=10,unwanted_ancestry_discovery=11","individual_and_family_health=0,plan_for_the_future=1,education_and_awareness_about_genomic_testing=2,carrier_status=3,reduce_genetic_discrimination=4,advance_genetics,_science,_and_health_research=5,ancestry_discovery=6","330"
"47","be2f","consent","I think it would be fun to learn things about yourself that you would otherwise never know, and you could also learn things that could benefit your children regarding risks to them because you are a carrier.","false","true","A","","","D","A","","","D","false","","","","","E","D","C","true","","B","","","C","","B","","","false","A","B","C","D","false","E","D","B","C","D","B","I liked the fact that everything was easily laid out and straightforward, there was no legal jargon used in an effort to confuse the reader. Very different than almost every other privacy policy I have come across, I appreciate the effort to lay out all benefits and risks associated with participating rather than having to imagine and brainstorm them myself.","Could have been consolidated better, but I liked the fact (as mentioned above) that there was no legal jargon. Maybe just organize it a little better and combine things that contain similar topics.","loss_of_privacy=0,unintended_public_disclosure=1,anxiety_or_stress_due_to_discovery_of_disease_risk=2,cost_and_risks_of_clinical_follow-up_and_care=3,misinterpretation_of_genomic_information=4,ambiguous_or_erroneous_data=5,identifiability=6,carrier_status=7,unwanted_ancestry_discovery=8,unanticipated_research_topics=9,genetic_discrimination=10,links_to_ongoing_or_unsolved_criminal_investigations=11","plan_for_the_future=0,individual_and_family_health=1,carrier_status=2,advance_genetics,_science,_and_health_research=3,ancestry_discovery=4,reduce_genetic_discrimination=5,education_and_awareness_about_genomic_testing=6","1638"
"48","7528","consent","I would participate in this study.  I think the more genetic data the scientists obtained, the more reliable their data would be.","true","true","A","","C","","A","","","D","false","","B","C","","E","D","C","true","A","B","","D","C","","B","C","","false","A","B","C","","false","D","C","B","C","C","B","- Very thorough\
","- The lack of detail regarding data storage\
- does not say what happens to the data at the end of the study","ambiguous_or_erroneous_data=0,carrier_status=1,misinterpretation_of_genomic_information=2,cost_and_risks_of_clinical_follow-up_and_care=3,unintended_public_disclosure=4,anxiety_or_stress_due_to_discovery_of_disease_risk=5,identifiability=6,unanticipated_research_topics=7,loss_of_privacy=8,genetic_discrimination=9,unwanted_ancestry_discovery=10,links_to_ongoing_or_unsolved_criminal_investigations=11","plan_for_the_future=0,individual_and_family_health=1,carrier_status=2,advance_genetics,_science,_and_health_research=3,education_and_awareness_about_genomic_testing=4,ancestry_discovery=5,reduce_genetic_discrimination=6","1049"
"49","d10245","do not consent","I was ready to accept the agreement until I read the part about Genetic discrimination.  I can't take a chance on not being able to get good health insurance.  That is an important part of life and I don't think this test, which has been described as new and not always correct, would be worth affecting insurance even if it is unlikely.","false","true","A","","","D","A","","C","D","false","","B","C","","","A","A","true","","B","","","C","","B","C","","false","A","","C","D","false","E","E","A","E","E","C","I liked how it was explained in a way that a normal person could understand.  I liked how it gave you the benefits as well as the risks.  I think that it covered pretty much everything that it could cover in order to make the person consenting feel informed.","I didn't like some of the content.  I guess it explained things too well, like the risks.  I don't really ever think about worst case scenarios so if some of those risks weren't mentioned I probably would have signed the consent form.  But I read it and started to get a little paranoid so I decided against it.","genetic_discrimination=0,loss_of_privacy=1,unintended_public_disclosure=2,identifiability=3,ambiguous_or_erroneous_data=4,anxiety_or_stress_due_to_discovery_of_disease_risk=5,misinterpretation_of_genomic_information=6,carrier_status=7,cost_and_risks_of_clinical_follow-up_and_care=8,unanticipated_research_topics=9,unwanted_ancestry_discovery=10,links_to_ongoing_or_unsolved_criminal_investigations=11","carrier_status=0,individual_and_family_health=1,education_and_awareness_about_genomic_testing=2,plan_for_the_future=3,advance_genetics,_science,_and_health_research=4,ancestry_discovery=5,reduce_genetic_discrimination=6","1566"
"50","fb8586","do not consent","I don't believe the technology or the privacy issues have been worked out enough to trust this kind of system.","false","true","A","","","D","A","","","D","false","","B","C","","","A","A","true","A","","","","C","","B","C","","false","A","B","C","D","false","D","D","B","B","C","D","Clearly organized and laid out","ultimately too many uncertainties and consequently too much information to consider.","ambiguous_or_erroneous_data=0,unintended_public_disclosure=1,loss_of_privacy=2,anxiety_or_stress_due_to_discovery_of_disease_risk=3,identifiability=4,carrier_status=5,misinterpretation_of_genomic_information=6,genetic_discrimination=7,cost_and_risks_of_clinical_follow-up_and_care=8,unanticipated_research_topics=9,unwanted_ancestry_discovery=10,links_to_ongoing_or_unsolved_criminal_investigations=11","individual_and_family_health=0,carrier_status=1,plan_for_the_future=2,ancestry_discovery=3,education_and_awareness_about_genomic_testing=4,advance_genetics,_science,_and_health_research=5,reduce_genetic_discrimination=6","292"
